Prob_N,Model_N,F1,F2,c,T,Sample,Obj_F,Total Solving Time (TST),CPLEX solving time (CST); ,Solv_Status,T_stage,DP Estimated Solving Time (DEST)
62,envl,400,1200,3,500,2,15280547,321.5872556,11.67710733,optimal,60,2582.58
62,weakenvl,400,1200,3,500,2,15280547,327.1938397,17.24036741,optimal,60,2582.95
63,M_Agg,400,1200,3,500,3,15253388,3.655228615,3.556344032,optimal,-,-
63,TPM,400,1200,3,500,3,15253388,275.1964567,265.351125,optimal,-,-
63,TPM_m,400,1200,3,500,3,15253388,6.914619573,6.55722928,optimal,-,-
63,FAL,400,1200,3,500,3,15253388,1847.125015,1837.050601,maxTimeLimit,-,-
63,SHP,400,1200,3,500,3,15255712,1832.027626,1828.177086,maxTimeLimit,-,-
63,weakl,400,1200,3,500,3,15254217,310.3832497,5.351756096,optimal,60,2541.93
63,envl,400,1200,3,500,3,15253388,310.5814983,5.289735794,optimal,60,2544.1
63,weakenvl,400,1200,3,500,3,15254477,313.3452183,8.052254438,optimal,60,2544.11
64,M_Agg,400,1200,3,500,4,15360537,4.843283892,4.733061552,optimal,-,-
64,TPM,400,1200,3,500,4,15360537,1411.319661,1401.940272,optimal,-,-
64,TPM_m,400,1200,3,500,4,15360537,7.892945879,7.551771164,optimal,-,-
64,FAL,400,1200,3,500,4,15361179,1848.202955,1841.63817,maxTimeLimit,-,-
64,SHP,400,1200,3,500,4,15361332,1838.308229,1834.422311,maxTimeLimit,-,-
64,weakl,400,1200,3,500,4,15361679,315.342076,6.788583517,optimal,63,2448.84
64,envl,400,1200,3,500,4,15360537,317.7885579,8.895961046,optimal,63,2451.53
64,weakenvl,400,1200,3,500,4,15361623,323.7432863,14.82132554,optimal,63,2451.76
65,M_Agg,400,1200,3,1000,1,30448086,7.672493219,7.510240078,optimal,-,-
65,TPM,400,1200,3,1000,1,30452424,1870.146489,1822.265093,maxTimeLimit,-,-
65,TPM_m,400,1200,3,1000,1,30448086,13.24733054,12.49593496,optimal,-,-
65,FAL,400,1200,3,1000,1,30451216,1867.204144,1827.509299,maxTimeLimit,-,-
65,SHP,400,1200,3,1000,1,30451491,1822.934526,1805.982708,maxTimeLimit,-,-
65,weakl,400,1200,3,1000,1,30446967,317.7724043,7.271633387,optimal,59,5262.72
65,envl,400,1200,3,1000,1,30447471,321.1202782,10.33027196,optimal,59,5267.63
65,weakenvl,400,1200,3,1000,1,30447098,322.036924,11.23402119,optimal,59,5267.85
66,M_Agg,400,1200,3,1000,2,30245241,8.171396971,8.013442039,optimal,-,-
66,TPM,400,1200,3,1000,2,30251657,1863.31644,1816.169389,maxTimeLimit,-,-
66,TPM_m,400,1200,3,1000,2,30245241,16.28178616,15.43528414,optimal,-,-
66,FAL,400,1200,3,1000,2,30323433,1902.945177,1866.325529,maxTimeLimit,-,-
66,SHP,400,1200,3,1000,2,30431613,1822.131385,1805.207637,maxTimeLimit,-,-
66,weakl,400,1200,3,1000,2,30246951,308.8672941,8.031792164,optimal,62,4852.19
66,envl,400,1200,3,1000,2,30245241,310.5324909,9.397668123,optimal,62,4857.01
66,weakenvl,400,1200,3,1000,2,30245597,312.3771224,11.27558613,optimal,62,4856.48
67,M_Agg,400,1200,3,1000,3,30387709,8.531894684,8.374583006,optimal,-,-
67,TPM,400,1200,3,1000,3,30398030,1869.329667,1820.866127,maxTimeLimit,-,-
67,TPM_m,400,1200,3,1000,3,30387709,13.87663144,13.12381268,optimal,-,-
67,FAL,400,1200,3,1000,3,30406282,1867.760271,1829.632907,maxTimeLimit,-,-
67,SHP,400,1200,3,1000,3,30410961,1824.016139,1806.733744,maxTimeLimit,-,-
67,weakl,400,1200,3,1000,3,30387709,314.6225703,9.956000566,optimal,64,4760.42
67,envl,400,1200,3,1000,3,30387709,315.6351035,10.70220375,optimal,64,4764.58
67,weakenvl,400,1200,3,1000,3,30387709,315.6590941,10.67927361,optimal,64,4765.31
68,M_Agg,400,1200,3,1000,4,30485626,11.92931628,11.76166105,optimal,-,-
68,TPM,400,1200,3,1000,4,30498456,1866.109379,1820.030472,maxTimeLimit,-,-
68,TPM_m,400,1200,3,1000,4,30485626,16.11454011,15.32961035,optimal,-,-
68,FAL,400,1200,3,1000,4,30574314,1868.81987,1831.472021,maxTimeLimit,-,-
68,SHP,400,1200,3,1000,4,30642576,1822.955613,1805.666173,maxTimeLimit,-,-
68,weakl,400,1200,3,1000,4,30485626,319.893956,12.87356544,optimal,64,4797.19
68,envl,400,1200,3,1000,4,30485626,318.12431,10.76197124,optimal,64,4802.54
68,weakenvl,400,1200,3,1000,4,30485626,324.8774803,17.50195694,optimal,64,4802.74
69,M_Agg,400,1200,3,2000,1,61012027,28.90380573,28.61056781,optimal,-,-
69,TPM,400,1200,3,2000,1,61012027,1868.81987,1831.472021,maxTimeLimit,-,-
69,TPM_m,400,1200,3,2000,1,61012027,28.90380573,28.61056781,optimal,-,-
69,FAL,400,1200,3,2000,1,61012027,1868.81987,1831.472021,maxTimeLimit,-,-
69,SHP,400,1200,3,2000,1,61012027,1868.81987,1831.472021,maxTimeLimit,-,-
69,weakl,400,1200,3,2000,1,61012027,398.3907273,95.32585907,optimal,64,9470.78
69,envl,400,1200,3,2000,1,61012027,429.6320188,126.2945809,optimal,64,9479.29
69,weakenvl,400,1200,3,2000,1,61012027,353.7386737,50.37734485,optimal,64,9480.04
70,M_Agg,400,1200,3,2000,2,60839940,139.8128688,139.5087621,optimal,-,-
70,TPM,400,1200,3,2000,2,60839940,1868.81987,1831.472021,maxTimeLimit,-,-
70,TPM_m,400,1200,3,2000,2,60839940,139.8128688,139.5087621,optimal,-,-
70,FAL,400,1200,3,2000,2,60839940,1868.81987,1831.472021,maxTimeLimit,-,-
70,SHP,400,1200,3,2000,2,60839940,1868.81987,1831.472021,maxTimeLimit,-,-
70,weakl,400,1200,3,2000,2,60839940,348.4802469,41.89766192,optimal,67,9151.72
70,envl,400,1200,3,2000,2,60839940,376.3365136,69.38235497,optimal,67,9162.81
70,weakenvl,400,1200,3,2000,2,60839940,433.5398537,126.475189,optimal,67,9166.11
71,M_Agg,400,1200,3,2000,3,60895281,110.1961567,109.9304793,optimal,-,-
71,TPM,400,1200,3,2000,3,60895281,1868.81987,1831.472021,maxTimeLimit,-,-
71,TPM_m,400,1200,3,2000,3,60895281,44.00054506,42.06975603,optimal,-,-
71,FAL,400,1200,3,2000,3,60895281,1869.329667,1820.866127,maxTimeLimit,-,-
71,SHP,400,1200,3,2000,3,60895281,1868.81987,1831.472021,maxTimeLimit,-,-
71,weakl,400,1200,3,2000,3,60895818,331.2966002,25.529037,optimal,61,10025.17
71,envl,400,1200,3,2000,3,60895818,376.1638077,70.36505795,optimal,61,10026.19
71,weakenvl,400,1200,3,2000,3,60895818,360.0166386,54.19548249,optimal,61,10026.92
72,M_Agg,400,1200,3,2000,4,60592443,43.53472352,43.26671767,optimal,-,-
72,TPM,400,1200,3,2000,4,60592443,1868.81987,1831.472021,maxTimeLimit,-,-
72,TPM_m,400,1200,3,2000,4,60592443,39.0971002,37.23762798,optimal,-,-
72,FAL,400,1200,3,2000,4,60592443,1868.81987,1831.472021,maxTimeLimit,-,-
72,SHP,400,1200,3,2000,4,60592443,1869.329667,1820.866127,maxTimeLimit,-,-
72,weakl,400,1200,3,2000,4,60592443,346.1158372,42.68141246,optimal,60,10114.48
72,envl,400,1200,3,2000,4,60592443,408.1171862,104.6262827,optimal,60,10116.36
72,weakenvl,400,1200,3,2000,4,60592443,343.2048908,39.71061945,optimal,60,10116.48
73,M_Agg,400,1200,5,90,1,2700034,0.521590233,0.45662117,optimal,-,-
73,TPM,400,1200,5,90,1,2700034,0.91403079,0.595045567,optimal,-,-
73,TPM_m,400,1200,5,90,1,2700034,0.355906028,0.269233942,optimal,-,-
73,FAL,400,1200,5,90,1,2700034,0.960706472,0.758771181,optimal,-,-
73,SHP,400,1200,5,90,1,2700034,0.79842782,0.648266077,optimal,-,-
73,weakl,400,1200,5,90,1,2700034,121.3711082,0.47783041,optimal,54,201.49
73,envl,400,1200,5,90,1,2700034,121.284212,0.373223543,optimal,54,201.52
73,weakenvl,400,1200,5,90,1,2700034,121.5977193,0.673389196,optimal,54,201.54
74,M_Agg,400,1200,5,90,2,2601025,0.309241772,0.250268936,optimal,-,-
74,TPM,400,1200,5,90,2,2601025,0.756244421,0.459430456,optimal,-,-
74,TPM_m,400,1200,5,90,2,2601025,0.232988564,0.140942574,optimal,-,-
74,FAL,400,1200,5,90,2,2601025,0.548626184,0.32447958,optimal,-,-
74,SHP,400,1200,5,90,2,2601025,0.449759483,0.301762581,optimal,-,-
74,weakl,400,1200,5,90,2,2601025,133.5452051,0.362830639,optimal,54,221.97
74,envl,400,1200,5,90,2,2601025,133.4377193,0.260555029,optimal,54,221.96
74,weakenvl,400,1200,5,90,2,2601025,133.646929,0.453456879,optimal,54,221.99
75,M_Agg,400,1200,5,90,3,2622385,0.33775878,0.278557539,optimal,-,-
75,TPM,400,1200,5,90,3,2622385,0.782620192,0.480177641,optimal,-,-
75,TPM_m,400,1200,5,90,3,2622385,0.307141477,0.2085886,optimal,-,-
75,FAL,400,1200,5,90,3,2622385,0.592477322,0.333339453,optimal,-,-
75,SHP,400,1200,5,90,3,2622385,0.723854065,0.574516296,optimal,-,-
75,weakl,400,1200,5,90,3,2622385,131.0559869,0.471240282,optimal,54,217.64
75,envl,400,1200,5,90,3,2622385,130.8461377,0.245661736,optimal,54,217.67
75,weakenvl,400,1200,5,90,3,2622385,131.0957801,0.481288195,optimal,54,217.69
76,M_Agg,400,1200,5,90,4,2734851,0.32818675,0.273480892,optimal,-,-
76,TPM,400,1200,5,90,4,2734851,0.675949335,0.347351313,optimal,-,-
76,TPM_m,400,1200,5,90,4,2734851,0.244180821,0.143179655,optimal,-,-
76,FAL,400,1200,5,90,4,2734851,0.718920946,0.46289897,optimal,-,-
76,SHP,400,1200,5,90,4,2734851,0.428871632,0.26844573,optimal,-,-
76,weakl,400,1200,5,90,4,2734851,133.6811395,0.346571445,optimal,54,222.22
76,envl,400,1200,5,90,4,2734851,133.6089888,0.267879963,optimal,54,222.24
76,weakenvl,400,1200,5,90,4,2734851,133.8159339,0.450293064,optimal,54,222.28
77,M_Agg,400,1200,5,100,1,2899869,0.359758377,0.297502756,optimal,-,-
77,TPM,400,1200,5,100,1,2899869,0.74520421,0.35302949,optimal,-,-
77,TPM_m,400,1200,5,100,1,2899869,0.248982009,0.128581047,optimal,-,-
77,FAL,400,1200,5,100,1,2899869,0.542331934,0.229801416,optimal,-,-
77,SHP,400,1200,5,100,1,2899869,0.415432453,0.227152586,optimal,-,-
77,weakl,400,1200,5,100,1,2899869,181.5334483,0.420064211,optimal,60,301.86
77,envl,400,1200,5,100,1,2899869,181.3601485,0.217913151,optimal,60,301.9
